Cidade;Cursos;Disputa;Nota;Sigla
Santa Catarina, Brasil;Rel Internacionais;Esc. Pública 1,5 salário mínimo;708,69;UFSC
Santa Catarina, Brasil;Rel Internacionais;Escola Pública;733,91;UFSC
Santa Catarina, Brasil;Secret Executivo;Ampla concor.;631,65;UFSC
Santa Catarina, Brasil;Secret Executivo;Cota racial;627,65;UFSC
Santa Catarina, Brasil;Secret Executivo;Cota racial 1,5 salário mínimo;596,02;UFSC
Santa Catarina, Brasil;Secret Executivo;Esc. Pública 1,5 salário mínimo;610,15;UFSC
Santa Catarina, Brasil;Secret Executivo;Escola Pública;645,16;UFSC
Santa Catarina, Brasil;Serviço Social;Ampla concor.;653,15;UFSC
Santa Catarina, Brasil;Serviço Social;Ampla concor.;658,38;UFSC
Santa Catarina, Brasil;Serviço Social;Cota racial;568,96;UFSC
Santa Catarina, Brasil;Serviço Social;Cota racial;590,73;UFSC
Santa Catarina, Brasil;Serviço Social;Cota racial 1,5 salário mínimo;582,22;UFSC
Santa Catarina, Brasil;Serviço Social;Cota racial 1,5 salário mínimo;623,38;UFSC
Santa Catarina, Brasil;Serviço Social;Esc. Pública 1,5 salário mínimo;611,04;UFSC
Santa Catarina, Brasil;Serviço Social;Esc. Pública 1,5 salário mínimo;623,65;UFSC
Santa Catarina, Brasil;Serviço Social;Escola Pública;635,18;UFSC
Santa Catarina, Brasil;Serviço Social;Escola Pública;663,64;UFSC
Santa Catarina, Brasil;Sist de Informação;Ampla concor.;713,47;UFSC
Santa Catarina, Brasil;Sist de Informação;Cota racial;650,67;UFSC
Santa Catarina, Brasil;Sist de Informação;Cota racial 1,5 salário mínimo;625,37;UFSC
Santa Catarina, Brasil;Sist de Informação;Esc. Pública 1,5 salário mínimo;668,77;UFSC
Santa Catarina, Brasil;Sist de Informação;Escola Pública;706,62;UFSC
Santa Catarina, Brasil;Tecnol de Alimentos;Ampla concor.;640,85;UFSC
Santa Catarina, Brasil;Tecnol de Alimentos;Cota racial;559,44;UFSC
Santa Catarina, Brasil;Tecnol de Alimentos;Cota racial 1,5 salário mínimo;551,47;UFSC
Santa Catarina, Brasil;Tecnol de Alimentos;Esc. Pública 1,5 salário mínimo;591,36;UFSC
Santa Catarina, Brasil;Tecnol de Alimentos;Escola Pública;649,04;UFSC
Santa Catarina, Brasil;Zootecnia;Ampla concor.;648,71;UFSC
Santa Catarina, Brasil;Zootecnia;Cota racial;606,87;UFSC
Santa Catarina, Brasil;Zootecnia;Cota racial 1,5 salário mínimo;573,65;UFSC
Santa Catarina, Brasil;Zootecnia;Esc. Pública 1,5 salário mínimo;625,36;UFSC
Santa Catarina, Brasil;Zootecnia;Escola Pública;629,49;UFSC
Santa Catarina, Brasil;Ciência e tecnologia;Ampla concor.;677,04;UFSC
Santa Catarina, Brasil;Ciência e tecnologia;Cota racial;564,09;UFSC
Santa Catarina, Brasil;Ciência e tecnologia;Cota racial 1,5 salário mínimo;585,22;UFSC
Santa Catarina, Brasil;Ciência e tecnologia;Esc. Pública 1,5 salário mínimo;587,71;UFSC
Santa Catarina, Brasil;Ciência e tecnologia;Escola Pública;655,65;UFSC
Santa Catarina, Brasil;Eng Aeroespacial;Ampla concor.;772,63;UFSC
Santa Catarina, Brasil;Eng Aeroespacial;Cota racial;682,45;UFSC
Santa Catarina, Brasil;Eng Aeroespacial;Cota racial 1,5 salário mínimo;663,05;UFSC
Santa Catarina, Brasil;Eng Aeroespacial;Esc. Pública 1,5 salário mínimo;724,32;UFSC
Santa Catarina, Brasil;Eng Aeroespacial;Escola Pública;738,85;UFSC
Santa Catarina, Brasil;Eng Automotiva;Ampla concor.;724,22;UFSC
Santa Catarina, Brasil;Eng Automotiva;Cota racial;613,53;UFSC
Santa Catarina, Brasil;Eng Automotiva;Cota racial 1,5 salário mínimo;629,36;UFSC
Santa Catarina, Brasil;Eng Automotiva;Esc. Pública 1,5 salário mínimo;670,42;UFSC
Santa Catarina, Brasil;Eng Automotiva;Escola Pública;692,96;UFSC
Santa Catarina, Brasil;Eng Civil Infraestr;Ampla concor.;687,36;UFSC
Santa Catarina, Brasil;Eng Civil Infraestr;Cota racial;606,82;UFSC
Santa Catarina, Brasil;Eng Civil Infraestr;Cota racial 1,5 salário mínimo;619,39;UFSC
Santa Catarina, Brasil;Eng Civil Infraestr;Esc. Pública 1,5 salário mínimo;641,17;UFSC
Santa Catarina, Brasil;Eng Civil Infraestr;Escola Pública;663,58;UFSC
Santa Catarina, Brasil;Eng Ferr Metroviária;Ampla concor.;644,95;UFSC
Santa Catarina, Brasil;Eng Ferr Metroviária;Cota racial;522,75;UFSC
Santa Catarina, Brasil;Eng Ferr Metroviária;Cota racial 1,5 salário mínimo;599,38;UFSC
Santa Catarina, Brasil;Eng Ferr Metroviária;Esc. Pública 1,5 salário mínimo;584,25;UFSC
Santa Catarina, Brasil;Eng Ferr Metroviária;Escola Pública;640,47;UFSC
Santa Catarina, Brasil;Eng Mecatrônica;Ampla concor.;749,5;UFSC
Santa Catarina, Brasil;Eng Mecatrônica;Cota racial;656,01;UFSC
Santa Catarina, Brasil;Eng Mecatrônica;Cota racial 1,5 salário mínimo;659,74;UFSC
Santa Catarina, Brasil;Eng Mecatrônica;Esc. Pública 1,5 salário mínimo;693,52;UFSC
Santa Catarina, Brasil;Eng Mecatrônica;Escola Pública;689,67;UFSC
Santa Catarina, Brasil;Eng Transp Logística;Ampla concor.;665,51;UFSC
Santa Catarina, Brasil;Eng Transp Logística;Cota racial;574,69;UFSC
Santa Catarina, Brasil;Eng Transp Logística;Cota racial 1,5 salário mínimo;585,5;UFSC
Santa Catarina, Brasil;Eng Transp Logística;Esc. Pública 1,5 salário mínimo;601,34;UFSC
Santa Catarina, Brasil;Eng Transp Logística;Escola Pública;641,34;UFSC
Santa Catarina, Brasil;Engenharia Naval;Ampla concor.;759,67;UFSC
Santa Catarina, Brasil;Engenharia Naval;Cota racial;670,91;UFSC
Santa Catarina, Brasil;Engenharia Naval;Cota racial 1,5 salário mínimo;661,96;UFSC
Santa Catarina, Brasil;Engenharia Naval;Esc. Pública 1,5 salário mínimo;681,12;UFSC
Santa Catarina, Brasil;Engenharia Naval;Escola Pública;722,83;UFSC
Tocatins, Brasil;Biologia;Ampla concor.;614,98;UFT
Tocatins, Brasil;Biologia;Cota Indígenas;424;UFT
Tocatins, Brasil;Biologia;Cota racial;590,29;UFT
Tocatins, Brasil;Biologia;Cota racial 1,5 salário mínimo;584,49;UFT
Tocatins, Brasil;Biologia;Esc Pública 1,5 salário mínimo;571,43;UFT
Tocatins, Brasil;Biologia;Escola Pública;680,54;UFT
Tocatins, Brasil;Biologia;PNE racial;483,06;UFT
Tocatins, Brasil;Biologia;PNE racial 1,5 salário mínimo;551,31;UFT
Tocatins, Brasil;Biologia;Quilombolas;459,31;UFT
Tocatins, Brasil;Física;Ampla concor.;612,36;UFT
Tocatins, Brasil;Física;Cota Indígenas;399,33;UFT
Tocatins, Brasil;Física;Cota racial;570,06;UFT
Tocatins, Brasil;Física;Cota racial 1,5 salário mínimo;572,5;UFT
Tocatins, Brasil;Física;Esc Pública 1,5 salário mínimo;667;UFT
Tocatins, Brasil;Física;Escola Pública;585,89;UFT
Tocatins, Brasil;Física;Quilombolas;418,71;UFT
Tocatins, Brasil;Geografia;Ampla concor.;582,85;UFT
Tocatins, Brasil;Geografia;Cota Indígenas;383,48;UFT
Tocatins, Brasil;Geografia;Cota racial;558,69;UFT
Tocatins, Brasil;Geografia;Cota racial 1,5 salário mínimo;562,44;UFT
Tocatins, Brasil;Geografia;Esc Pública 1,5 salário mínimo;566,43;UFT
Tocatins, Brasil;Geografia;Escola Pública;571,64;UFT
Tocatins, Brasil;Geografia;PNE racial 1,5 salário mínimo;527,53;UFT
Tocatins, Brasil;Geografia;Quilombolas;489,48;UFT
Tocatins, Brasil;Gestão de Turismo;Ampla concor.;583,6;UFT
Tocatins, Brasil;Gestão de Turismo;Cota Indígenas;378,24;UFT
Tocatins, Brasil;Gestão de Turismo;Cota racial;539,01;UFT
Tocatins, Brasil;Gestão de Turismo;Cota racial 1,5 salário mínimo;542,89;UFT
Tocatins, Brasil;Gestão de Turismo;Esc Pública 1,5 salário mínimo;560;UFT
Tocatins, Brasil;Gestão de Turismo;Escola Pública;563,6;UFT
Tocatins, Brasil;Gestão de Turismo;Quilombolas;496,69;UFT
Tocatins, Brasil;História;Ampla concor.;612,26;UFT
Tocatins, Brasil;História;Cota racial;585,81;UFT
Tocatins, Brasil;História;Cota racial 1,5 salário mínimo;583,93;UFT
Tocatins, Brasil;História;Esc Pública 1,5 salário mínimo;585,26;UFT
Tocatins, Brasil;História;Escola Pública;633,68;UFT
Tocatins, Brasil;História;PNE racial 1,5 salário mínimo;527,61;UFT
Tocatins, Brasil;História;Quilombolas;468,93;UFT
Tocatins, Brasil;Letras;Ampla concor.;611,2;UFT
Tocatins, Brasil;Letras;Cota Indígenas;470,94;UFT
Tocatins, Brasil;Letras;Cota racial;547,06;UFT
Tocatins, Brasil;Letras;Cota racial 1,5 salário mínimo;561,12;UFT
Tocatins, Brasil;Letras;Esc Pública 1,5 salário mínimo;576,38;UFT
Tocatins, Brasil;Letras;Escola Pública;618,46;UFT
Tocatins, Brasil;Letras;PNE racial;520,16;UFT
Tocatins, Brasil;Letras;Quilombolas;516,6;UFT
Tocatins, Brasil;Logística;Ampla concor.;590,88;UFT
Tocatins, Brasil;Logística;Cota Indígenas;380,36;UFT
Tocatins, Brasil;Logística;Cota racial;585,85;UFT
Tocatins, Brasil;Logística;Cota racial 1,5 salário mínimo;587,15;UFT
Tocatins, Brasil;Logística;Esc Pública 1,5 salário mínimo;585,1;UFT
Tocatins, Brasil;Logística;Escola Pública;656,1;UFT
Tocatins, Brasil;Logística;PNE racial;483,38;UFT
Tocatins, Brasil;Logística;PNE racial 1,5 salário mínimo;479,97;UFT
Tocatins, Brasil;Logística;Quilombolas;441,81;UFT
Tocatins, Brasil;Matemática;Ampla concor.;603,82;UFT
Tocatins, Brasil;Matemática;Cota Indígenas;419,04;UFT
Tocatins, Brasil;Matemática;Cota racial;568,94;UFT
Tocatins, Brasil;Matemática;Cota racial 1,5 salário mínimo;571,18;UFT
Tocatins, Brasil;Matemática;Esc Pública 1,5 salário mínimo;643,02;UFT
Tocatins, Brasil;Matemática;Escola Pública;606,2;UFT
Tocatins, Brasil;Matemática;PNE racial;457,46;UFT
Tocatins, Brasil;Matemática;PNE racial 1,5 salário mínimo;502,74;UFT
Tocatins, Brasil;Matemática;Quilombolas;511,72;UFT
Tocatins, Brasil;Med Veterinária;Ampla concor.;665,16;UFT
Tocatins, Brasil;Med Veterinária;Cota Indígenas;616,05;UFT
Tocatins, Brasil;Med Veterinária;Cota racial;632,71;UFT
Tocatins, Brasil;Med Veterinária;Cota racial 1,5 salário mínimo;634,98;UFT
Tocatins, Brasil;Med Veterinária;Esc Pública 1,5 salário mínimo;652,86;UFT
Tocatins, Brasil;Med Veterinária;Escola Pública;652,95;UFT
Tocatins, Brasil;Med Veterinária;PNE racial;522,98;UFT
Tocatins, Brasil;Med Veterinária;PNE racial 1,5 salário mínimo;525,58;UFT
Tocatins, Brasil;Med Veterinária;Quilombolas;656,78;UFT
Tocatins, Brasil;Medicina;Ampla concor.;786,12;UFT
Tocatins, Brasil;Medicina;Cota Indígenas;736;UFT
Tocatins, Brasil;Medicina;Cota racial;752,39;UFT
Tocatins, Brasil;Medicina;Cota racial 1,5 salário mínimo;741,72;UFT
Tocatins, Brasil;Medicina;Esc Pública 1,5 salário mínimo;757,74;UFT
Tocatins, Brasil;Medicina;Escola Pública;768,64;UFT
Tocatins, Brasil;Medicina;PNE racial;687,25;UFT
Tocatins, Brasil;Medicina;PNE racial 1,5 salário mínimo;780,57;UFT
Tocatins, Brasil;Medicina;Quilombolas;734,96;UFT
Tocatins, Brasil;Química;Ampla concor.;577,03;UFT
Tocatins, Brasil;Química;Cota racial;555,68;UFT
Tocatins, Brasil;Química;Cota racial 1,5 salário mínimo;544,76;UFT
Tocatins, Brasil;Química;Esc Pública 1,5 salário mínimo;568,23;UFT
Tocatins, Brasil;Química;Escola Pública;570,32;UFT
Tocatins, Brasil;Química;Quilombolas;446,98;UFT
Tocatins, Brasil;Zootecnia;Ampla concor.;609,09;UFT
Tocatins, Brasil;Zootecnia;Cota Indígenas;496,01;UFT
Tocatins, Brasil;Zootecnia;Cota racial;596,66;UFT
Tocatins, Brasil;Zootecnia;Cota racial 1,5 salário mínimo;583,36;UFT
Tocatins, Brasil;Zootecnia;Esc Pública 1,5 salário mínimo;606,88;UFT
Tocatins, Brasil;Zootecnia;Escola Pública;596,38;UFT
Tocatins, Brasil;Zootecnia;PNE racial;449,04;UFT
Tocatins, Brasil;Zootecnia;PNE racial 1,5 salário mínimo;525,43;UFT
Tocatins, Brasil;Zootecnia;Quilombolas;520,28;UFT
Tocatins, Brasil;Direito;Ampla concor.;679,24;UFT
Tocatins, Brasil;Direito;Cota Indígenas;591,61;UFT
Tocatins, Brasil;Direito;Cota racial;639,57;UFT
Tocatins, Brasil;Direito;Cota racial 1,5 salário mínimo;632,7;UFT
Tocatins, Brasil;Direito;Esc Pública 1,5 salário mínimo;673,72;UFT
Tocatins, Brasil;Direito;Escola Pública;668,95;UFT
Tocatins, Brasil;Direito;PNE racial;561,78;UFT
Tocatins, Brasil;Direito;PNE racial 1,5 salário mínimo;543,81;UFT
Tocatins, Brasil;Direito;Quilombolas;605,41;UFT
Tocatins, Brasil;Matemática;Ampla concor.;540,95;UFT
Tocatins, Brasil;Matemática;Cota racial;534,93;UFT
Tocatins, Brasil;Matemática;Cota racial 1,5 salário mínimo;523,63;UFT
Tocatins, Brasil;Matemática;Esc Pública 1,5 salário mínimo;534,68;UFT
Tocatins, Brasil;Matemática;Escola Pública;550,79;UFT
Tocatins, Brasil;Matemática;Quilombolas;535,21;UFT
Tocatins, Brasil;Pedagogia;Ampla concor.;544,9;UFT
Tocatins, Brasil;Pedagogia;Cota Indígenas;492,91;UFT
Tocatins, Brasil;Pedagogia;Cota racial;519,91;UFT
Tocatins, Brasil;Pedagogia;Cota racial 1,5 salário mínimo;533,91;UFT
Tocatins, Brasil;Pedagogia;Esc Pública 1,5 salário mínimo;529,09;UFT
Tocatins, Brasil;Pedagogia;Escola Pública;549,33;UFT
Tocatins, Brasil;Pedagogia;PNE racial 1,5 salário mínimo;376,98;UFT
Tocatins, Brasil;Pedagogia;Quilombolas;509,22;UFT
Tocatins, Brasil;Turismo;Ampla concor.;561,01;UFT
Tocatins, Brasil;Turismo;Cota Indígenas;387,3;UFT
Tocatins, Brasil;Turismo;Cota racial;532,38;UFT
Tocatins, Brasil;Turismo;Cota racial 1,5 salário mínimo;546,87;UFT
Tocatins, Brasil;Turismo;Esc Pública 1,5 salário mínimo;581,3;UFT
Tocatins, Brasil;Turismo;Escola Pública;530,64;UFT
Tocatins, Brasil;Turismo;Quilombolas;524,45;UFT
Tocatins, Brasil;Agronomia;Ampla concor.;611,37;UFT
Tocatins, Brasil;Agronomia;Cota Indígenas;510;UFT
Tocatins, Brasil;Agronomia;Cota racial;590,88;UFT
Tocatins, Brasil;Agronomia;Cota racial 1,5 salário mínimo;585,58;UFT
Tocatins, Brasil;Agronomia;Esc Pública 1,5 salário mínimo;607,83;UFT
Tocatins, Brasil;Agronomia;Escola Pública;629,42;UFT
Tocatins, Brasil;Agronomia;PNE racial;444,88;UFT
Tocatins, Brasil;Agronomia;PNE racial 1,5 salário mínimo;477,96;UFT
Tocatins, Brasil;Agronomia;Quilombolas;574,83;UFT
Tocatins, Brasil;Eng Biotecnologia;Ampla concor.;626,54;UFT
Tocatins, Brasil;Eng Biotecnologia;Cota Indígenas;510,17;UFT
Tocatins, Brasil;Eng Biotecnologia;Cota racial;571,07;UFT
Tocatins, Brasil;Eng Biotecnologia;Cota racial 1,5 salário mínimo;567,48;UFT
Tocatins, Brasil;Eng Biotecnologia;Esc Pública 1,5 salário mínimo;576,35;UFT
Tocatins, Brasil;Eng Biotecnologia;Escola Pública;517,78;UFT
Tocatins, Brasil;Eng Biotecnologia;Quilombolas;546,08;UFT
Tocatins, Brasil;Eng Florestal;Ampla concor.;584,61;UFT
Tocatins, Brasil;Eng Florestal;Cota Indígenas;462,21;UFT
Tocatins, Brasil;Eng Florestal;Cota racial;545,31;UFT
Tocatins, Brasil;Eng Florestal;Cota racial 1,5 salário mínimo;548,89;UFT
Tocatins, Brasil;Eng Florestal;Esc Pública 1,5 salário mínimo;567,26;UFT
Tocatins, Brasil;Eng Florestal;Escola Pública;556,2;UFT
Tocatins, Brasil;Eng Florestal;PNE racial 1,5 salário mínimo;478,52;UFT
Tocatins, Brasil;Eng Florestal;Quilombolas;517,68;UFT
Tocatins, Brasil;Química Ambiental;Ampla concor.;560,04;UFT
Tocatins, Brasil;Química Ambiental;Cota racial;544,77;UFT
Tocatins, Brasil;Química Ambiental;Cota racial 1,5 salário mínimo;528,11;UFT
Tocatins, Brasil;Química Ambiental;Esc Pública 1,5 salário mínimo;539,77;UFT
Tocatins, Brasil;Química Ambiental;Escola Pública;548,04;UFT
Tocatins, Brasil;Química Ambiental;Quilombolas;443,69;UFT
Tocatins, Brasil;Educação Física;Ampla concor.;574,76;UFT
Tocatins, Brasil;Educação Física;Cota Indígenas;452,98;UFT
Tocatins, Brasil;Educação Física;Cota racial;547,87;UFT
Tocatins, Brasil;Educação Física;Cota racial 1,5 salário mínimo;551,28;UFT
Tocatins, Brasil;Educação Física;Esc Pública 1,5 salário mínimo;568,57;UFT
Tocatins, Brasil;Educação Física;Escola Pública;587,59;UFT
Tocatins, Brasil;Educação Física;PNE racial;407,97;UFT
Tocatins, Brasil;Educação Física;PNE racial 1,5 salário mínimo;478,98;UFT
Tocatins, Brasil;Educação Física;Quilombolas;497,93;UFT
Tocatins, Brasil;Pedagogia;Ampla concor.;545,12;UFT
Tocatins, Brasil;Pedagogia;Cota Indígenas;486,1;UFT
Tocatins, Brasil;Pedagogia;Cota racial;528,26;UFT
Tocatins, Brasil;Pedagogia;Cota racial 1,5 salário mínimo;529,72;UFT
Tocatins, Brasil;Pedagogia;Esc Pública 1,5 salário mínimo;552,06;UFT
Tocatins, Brasil;Pedagogia;Escola Pública;524,76;UFT
Tocatins, Brasil;Pedagogia;PNE racial 1,5 salário mínimo;491,48;UFT
Tocatins, Brasil;Pedagogia;Quilombolas;486,9;UFT
Tocatins, Brasil;Psicologia;Ampla concor.;663,84;UFT
Tocatins, Brasil;Psicologia;Cota Indígenas;577,25;UFT
Tocatins, Brasil;Psicologia;Cota racial;630,52;UFT
Tocatins, Brasil;Psicologia;Cota racial 1,5 salário mínimo;596,85;UFT
Tocatins, Brasil;Psicologia;Esc Pública 1,5 salário mínimo;644,82;UFT
Tocatins, Brasil;Psicologia;Escola Pública;663,88;UFT
Tocatins, Brasil;Psicologia;PNE racial;551,31;UFT
Tocatins, Brasil;Psicologia;PNE racial 1,5 salário mínimo;474,54;UFT
Tocatins, Brasil;Psicologia;Quilombolas;558,38;UFT
Tocatins, Brasil;Serviço Social;Ampla concor.;564,76;UFT
Tocatins, Brasil;Serviço Social;Cota Indígenas;434,3;UFT
Tocatins, Brasil;Serviço Social;Cota racial;562,84;UFT
Tocatins, Brasil;Serviço Social;Cota racial 1,5 salário mínimo;560,75;UFT
Tocatins, Brasil;Serviço Social;Esc Pública 1,5 salário mínimo;581,23;UFT
Tocatins, Brasil;Serviço Social;Escola Pública;598,58;UFT
Tocatins, Brasil;Serviço Social;Quilombolas;425,88;UFT
Tocatins, Brasil;Administração;Ampla concor.;646,99;UFT
Tocatins, Brasil;Administração;Ampla concor.;645,75;UFT
Tocatins, Brasil;Administração;Cota Indígenas;492,7;UFT
Tocatins, Brasil;Administração;Cota Indígenas;463,15;UFT
Tocatins, Brasil;Administração;Cota racial;632,87;UFT
Tocatins, Brasil;Administração;Cota racial;615,63;UFT
Tocatins, Brasil;Administração;Cota racial 1,5 salário mínimo;614,34;UFT
Tocatins, Brasil;Administração;Cota racial 1,5 salário mínimo;612,47;UFT
Tocatins, Brasil;Administração;Esc Pública 1,5 salário mínimo;649,31;UFT
Tocatins, Brasil;Administração;Esc Pública 1,5 salário mínimo;604,85;UFT
Tocatins, Brasil;Administração;Escola Pública;747,75;UFT
Tocatins, Brasil;Administração;Escola Pública;648,39;UFT
Tocatins, Brasil;Administração;PNE racial;524,01;UFT
Tocatins, Brasil;Administração;PNE racial;510,22;UFT
Tocatins, Brasil;Administração;PNE racial 1,5 salário mínimo;524,95;UFT
Tocatins, Brasil;Administração;PNE racial 1,5 salário mínimo;460,28;UFT
Tocatins, Brasil;Administração;Quilombolas;587,02;UFT
Tocatins, Brasil;Administração;Quilombolas;566,49;UFT
Tocatins, Brasil;Arquitetura Urb;Ampla concor.;713,16;UFT
Tocatins, Brasil;Arquitetura Urb;Cota Indígenas;660,8;UFT
Tocatins, Brasil;Arquitetura Urb;Cota racial;657,24;UFT
Tocatins, Brasil;Arquitetura Urb;Cota racial 1,5 salário mínimo;661,76;UFT
Tocatins, Brasil;Arquitetura Urb;PNE racial;563,78;UFT
Tocatins, Brasil;Arquitetura Urb;PNE racial 1,5 salário mínimo;491,12;UFT
Tocatins, Brasil;Arquitetura Urb;Quilombolas;646,84;UFT
Tocatins, Brasil;C da Computação;Ampla concor.;662,72;UFT
Tocatins, Brasil;C da Computação;Cota Indígenas;419,72;UFT
Tocatins, Brasil;C da Computação;Cota racial;629,35;UFT
Tocatins, Brasil;C da Computação;Cota racial 1,5 salário mínimo;611,88;UFT
Tocatins, Brasil;C da Computação;Esc Pública 1,5 salário mínimo;648,47;UFT
Tocatins, Brasil;C da Computação;Escola Pública;663,08;UFT
Tocatins, Brasil;C da Computação;PNE racial;487,45;UFT
Tocatins, Brasil;C da Computação;PNE racial 1,5 salário mínimo;519,17;UFT
Tocatins, Brasil;C da Computação;Quilombolas;546,42;UFT
Tocatins, Brasil;Ciênc Econômicas;Ampla concor.;680,06;UFT
Tocatins, Brasil;Ciênc Econômicas;Cota Indígenas;440,09;UFT
Tocatins, Brasil;Ciênc Econômicas;Cota racial;640,09;UFT
Tocatins, Brasil;Ciênc Econômicas;Cota racial 1,5 salário mínimo;612,51;UFT
Tocatins, Brasil;Ciênc Econômicas;Esc Pública 1,5 salário mínimo;661,84;UFT
Tocatins, Brasil;Ciênc Econômicas;Escola Pública;698,26;UFT
Tocatins, Brasil;Ciênc Econômicas;PNE racial;413,93;UFT
Tocatins, Brasil;Ciênc Econômicas;PNE racial 1,5 salário mínimo;432,01;UFT
Tocatins, Brasil;Ciênc Econômicas;Quilombolas;537,26;UFT
Tocatins, Brasil;Direito;Ampla concor.;700,42;UFT
Tocatins, Brasil;Direito;Cota Indígenas;568,16;UFT
Tocatins, Brasil;Direito;Cota racial;669,5;UFT
Tocatins, Brasil;Direito;Cota racial 1,5 salário mínimo;654,86;UFT
Tocatins, Brasil;Direito;Esc Pública 1,5 salário mínimo;670,18;UFT
Tocatins, Brasil;Direito;Escola Pública;691,14;UFT
Tocatins, Brasil;Direito;PNE racial;606,24;UFT
Tocatins, Brasil;Direito;PNE racial 1,5 salário mínimo;540,17;UFT
Tocatins, Brasil;Direito;Quilombolas;638,89;UFT
Tocatins, Brasil;Enfermagem;Ampla concor.;693,65;UFT
Tocatins, Brasil;Enfermagem;Cota Indígenas;549,94;UFT
Tocatins, Brasil;Enfermagem;Cota racial;661,75;UFT
Tocatins, Brasil;Enfermagem;Cota racial 1,5 salário mínimo;650,42;UFT
Tocatins, Brasil;Enfermagem;PNE racial 1,5 salário mínimo;616,1;UFT
Tocatins, Brasil;Enfermagem;Quilombolas;606,31;UFT
Tocatins, Brasil;Eng Ambiental;Ampla concor.;644,79;UFT
